playerID,year,PrevPerformance,Performance_weighted_2yr,Performance_weighted_3yr,Performance_weighted_4yr,team_PrevPerformance,team_Performance_weighted_2yr,team_Performance_weighted_3yr,team_Performance_weighted_4yr,finals_mvp
arcaija01w,6,24.622258533042846,24.76210415193794,26.410304704661392,25.626782268825348,1.8405659493170965,2.3387935450401445,2.5785740622349755,2.423122538507968,0
askamma01w,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
askamma01w,2,21.776360645933018,0.0,0.0,0.0,-0.47436024222672574,0.0,0.0,0.0,0
askamma01w,3,12.190919540229885,15.066551871940824,0.0,0.0,-1.0984052894964051,-1.0372102172084667,0.0,0.0,0
atkinla01w,7,0.0,0.0,0.0,0.0,0.7313991636460682,0.6010027665977509,0.29253696754021513,0.6662584159664493,0
atkinla01w,8,11.010240334378267,0.0,0.0,0.0,0.4803908509242944,0.7302710211761201,0.5602210409679659,-0.03823464920387665,0
atkinla01w,9,8.512993920972644,9.26216784499433,0.0,0.0,-0.87940087890479,-0.0674451418103015,0.253334442505625,0.35213141237086903,0
atkinla01w,10,12.110000000000001,11.030898176291792,10.810946243167447,0.0,0.3113965771379942,0.4602537077434326,0.07580333681657189,0.41014163905007667,0
atunrmo01w,9,0.0,0.0,0.0,0.0,0.5772330343781759,0.6843672079468593,-0.08221538653731782,0.26571987597391755,0
augusse01w,7,0.0,0.0,0.0,0.0,-0.6608619988720399,-0.3910249796566383,-1.70002932804499,-1.3929578211253568,0
augusse01w,8,31.905692599620494,0.0,0.0,0.0,-1.438202570649306,-1.8199840081396483,-1.6161712857127508,-1.8340318434645118,0
augusse01w,9,35.950716375744115,34.73720924290703,0.0,0.0,-0.2784763814427015,-1.6958014669867751,-1.8452265127390457,-1.4954856765778084,0
augusse01w,10,32.939516129032256,33.84287620304581,33.63611149716346,0.0,-1.1867728223974368,-2.46625889578357,-1.8828591653346465,-2.1801802266010553,0
augusse01w,11,36.61434108527132,35.5118935983996,35.37916865649416,35.12522629121739,,,,,0
aycocan01w,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ayimmi01w,11,0.0,0.0,0.0,0.0,,,,,0
azizle01w,4,0.0,0.0,0.0,0.0,-0.323933809703592,-0.6519861625128566,-0.6220178519503579,0.0,0
azzije01w,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
azzije01w,2,25.9325641025641,0.0,0.0,0.0,1.2971372461800208,0.0,0.0,0.0,0
azzije01w,3,22.76671195652174,23.716467600334447,0.0,0.0,-0.04545575966192889,0.48408752093087853,0.0,0.0,0
azzije01w,4,23.370959595959594,23.189685304128236,23.70200620544914,0.0,0.1480135827500575,0.6950339415360963,0.27136369913777125,0.0,0
badertr01w,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
badertr01w,2,7.889666666666668,0.0,0.0,0.0,0.24095251484291982,0.0,0.0,0.0,0
badertr01w,3,6.678947368421053,7.042163157894737,0.0,0.0,-0.7111179787551453,-0.05461371562546459,0.0,0.0,0
bakersh01w,7,0.0,0.0,0.0,0.0,-1.9347723614958903,-2.2091740829244744,-1.5423938405271542,-1.4093532005666598,0
bakersh01w,8,16.002777126786967,0.0,0.0,0.0,-1.5455880111471902,-1.3539005520774814,-2.1571153489870727,-1.9117751232631328,0
bakersh01w,9,17.776441389843452,17.244342110926503,0.0,0.0,2.4296944032679897,1.7694274598469975,1.2953054903772196,0.8284646319461436,0
bakersh01w,10,11.312474012474013,13.251664225684845,14.189724848547435,0.0,-0.31492906345347926,0.1394625435017924,0.5893770499636276,0.8883534171766786,0
balesal01w,8,0.0,0.0,0.0,0.0,1.1181496451885857,1.088513869803604,1.081644140093684,1.0155755946928127,0
balesal01w,9,13.714285714285714,0.0,0.0,0.0,2.4296944032679897,1.7694274598469975,1.2953054903772196,0.8284646319461436,0
balesal01w,11,17.138709677419357,16.111382488479265,0.0,0.0,,,,,0
banchrh01w,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
baranel01w,2,0.0,0.0,0.0,0.0,-0.47436024222672574,0.0,0.0,0.0,0
baranel01w,4,28.982102272727275,0.0,0.0,0.0,-0.0759427934865775,-0.4450904635057775,0.5330241071581161,0.0,0
baranel01w,5,24.199787760877253,25.63448211443226,0.0,0.0,0.43462372298512164,0.27560080869343956,0.1580665730901986,0.47498243247769234,0
baranel01w,6,29.831979458450046,28.142321949178207,27.972346512033653,0.0,-0.9844855545396213,-0.844293753760121,-0.45168845822588183,-0.6685470691758639,0
barksla01w,2,0.0,0.0,0.0,0.0,0.09461904178209603,0.0,0.0,0.0,0
barksla01w,3,4.84,0.0,0.0,0.0,0.2242406517906884,-0.04265295948854835,0.0,0.0,0
barksla01w,4,12.85847408270239,10.452931857891672,0.0,0.0,0.1480135827500575,0.6950339415360963,0.27136369913777125,0.0,0
barnead01w,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
barnead01w,2,8.48,0.0,0.0,0.0,0.24095251484291982,0.0,0.0,0.0,0
barnead01w,3,11.066666666666666,10.290666666666667,0.0,0.0,-0.44280278221006264,-0.7421714494728288,0.0,0.0,0
barnead01w,4,15.579487179487177,14.225641025641023,12.805743589743589,0.0,0.13287588014500182,0.14261040397842212,-0.47943009824960464,0.0,0
barnead01w,5,17.02827380952381,16.593637820512818,15.401316391941391,14.9170086996337,1.3359127336051073,1.7494693707580131,1.858958037371251,0.5032876718223128,0
barnequ01w,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
barnequ01w,2,15.736468271997577,0.0,0.0,0.0,-0.518761805042243,0.0,0.0,0.0,0
barnequ01w,3,10.513305084745763,12.080254040921307,0.0,0.0,-1.2957891481510189,-0.9828458011863678,0.0,0.0,0
batkosu01w,6,0.0,0.0,0.0,0.0,-1.2422219564566843,-0.5861079577852303,-0.3234684729507328,-0.34502697967553425,0
batkosu01w,10,17.671264367816093,0.0,0.0,0.0,0.3113965771379942,0.4602537077434326,0.07580333681657189,0.41014163905007667,0
batteja01w,6,0.0,0.0,0.0,0.0,-1.3000784262274743,-1.8277071758960202,-1.1704974576384903,-1.1209462916847661,0
batteja01w,7,0.8125,0.0,0.0,0.0,0.8312171788248219,0.9316969112650746,1.4353482932162875,0.4209969058979791,0
battlas01w,6,0.0,0.0,0.0,0.0,-1.2422219564566843,-0.5861079577852303,-0.3234684729507328,-0.34502697967553425,0
battlas01w,7,6.2,0.0,0.0,0.0,-1.9347723614958903,-2.2091740829244744,-1.5423938405271542,-1.4093532005666598,0
battlas01w,8,12.432817537072857,10.562972275951,0.0,0.0,-1.5455880111471902,-1.3539005520774814,-2.1571153489870727,-1.9117751232631328,0
battlas01w,9,18.35930568948891,16.581359243764094,14.149498105866313,0.0,0.03756506865728393,-0.620686817266868,-0.6505437488455161,-2.026725733263879,0
battlas01w,10,9.999039615846337,12.507119437939108,12.993875022184413,12.074268860856325,-0.004858364083885946,-0.2646251630423911,-0.9859297850285041,-0.4876960130616625,0
bauerca01w,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bauerca01w,2,8.793295019157089,0.0,0.0,0.0,-0.7426589952505435,0.0,0.0,0.0,0
bauerca01w,3,5.414509803921569,6.428145368492224,0.0,0.0,0.6334531919826312,1.5262314982230365,0.0,0.0,0
beardal01w,5,0.0,0.0,0.0,0.0,0.9789959917789638,0.59097081525136,-0.05639041949093805,0.4256374746468155,0
beardal01w,6,29.74597523219814,0.0,0.0,0.0,-0.038377093929602424,-0.3315164011615171,-0.28069934623304854,0.11335854208907362,0
beardal01w,7,28.465686274509807,28.849772961816306,0.0,0.0,0.526893091865688,0.9268755595042037,0.7305295297527563,0.6911323924862387,0
beardal01w,8,35.784195095948824,33.58864244951712,32.38099847676698,0.0,0.35823545307568777,0.25182893510796306,0.48996645894886315,0.38731324065932277,0
beardal01w,9,34.134632034632034,34.62950095302707,33.49571180100263,33.25781525569951,-0.1419115263978681,0.14233416881641414,-0.1647532143192324,-0.05206844031728361,0
beardal01w,10,29.402723436900654,30.822296016220065,32.0985903480297,31.449217618951643,-0.5942473057219624,-0.5425536475136329,-0.7781987699407301,-1.12675255269775,0
beckki01w,9,0.0,0.0,0.0,0.0,0.9882959531189076,1.1719342792899956,1.337151509535731,1.2679342768358854,0
bennije01w,6,0.0,0.0,0.0,0.0,0.3113152155438072,0.5244617341167197,-0.0741091041260408,-0.9126274486585227,0
berezva01w,9,0.0,0.0,0.0,0.0,0.5772330343781759,0.6843672079468593,-0.08221538653731782,0.26571987597391755,0
berthlu01w,3,0.0,0.0,0.0,0.0,-0.7111179787551453,-0.05461371562546459,0.0,0.0,0
berthlu01w,4,6.845714285714285,0.0,0.0,0.0,0.41186564686103944,0.040686644070717766,-0.19983706247336136,0.0,0
berthlu01w,5,11.43776223776224,10.060147852147853,0.0,0.0,0.7552586545797267,1.0698682483473199,0.5773541477269879,0.046279514192800644,0
beviltu01w,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
beviltu01w,2,16.180803571428573,0.0,0.0,0.0,0.09461904178209603,0.0,0.0,0.0,0
beviltu01w,3,19.345052859853617,18.395778073326102,0.0,0.0,0.2242406517906884,-0.04265295948854835,0.0,0.0,0
beviltu01w,4,11.787249544626594,14.054590539194699,14.933301344555096,0.0,0.13287588014500182,0.14261040397842212,-0.47943009824960464,0.0,0
beviltu01w,5,7.888172043010752,9.057895293495505,11.349271456864077,11.410736693782926,1.3359127336051073,1.7494693707580131,1.858958037371251,0.5032876718223128,0
beviltu01w,6,10.461764705882352,9.68968690702087,9.95478387476972,10.905518081373215,0.3113152155438072,0.5244617341167197,-0.0741091041260408,-0.9126274486585227,0
beviltu01w,7,18.972759856630823,16.41946131140628,14.202543748682269,14.463771865700272,0.7313991636460682,0.6010027665977509,0.29253696754021513,0.6662584159664493,0
beviltu01w,8,20.016931637519875,19.703680103253156,17.792646716925656,17.10973769310107,1.1181496451885857,1.088513869803604,1.081644140093684,1.0155755946928127,0
beviltu01w,9,18.341176470588238,18.843903020667728,18.970219697876246,18.06691159375695,2.4296944032679897,1.7694274598469975,1.2953054903772196,0.8284646319461436,0
beviltu01w,10,19.68729957805907,19.283462645817817,19.34938905770998,19.328759637967657,-0.4840204236668988,0.34468931768656175,0.24608789765979536,0.8238509876123502,0
beviltu01w,11,20.089259018524537,19.968671186384896,19.619054676797635,19.719324038117257,,,,,0
bibbyje01w,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bibrzag01w,5,0.0,0.0,0.0,0.0,-0.1421434323839396,-1.321563729663852,-0.40324752693366084,-0.21895861457191138,0
bibrzag01w,7,14.709050772626933,0.0,0.0,0.0,0.04413092400445314,-0.8722781877441209,-0.3296795943601751,-1.3270746642086007,0
birdsu01w,3,0.0,0.0,0.0,0.0,-0.44280278221006264,-0.7421714494728288,0.0,0.0,0
birdsu01w,4,29.029791666666668,0.0,0.0,0.0,0.13287588014500182,0.14261040397842212,-0.47943009824960464,0.0,0
birdsu01w,5,28.12666240409207,28.39760118286445,0.0,0.0,1.3359127336051073,1.7494693707580131,1.858958037371251,0.5032876718223128,0
birdsu01w,6,29.078960664020208,28.793271186041764,28.783437386571055,0.0,-1.2422219564566843,-0.5861079577852303,-0.3234684729507328,-0.34502697967553425,0
birdsu01w,7,25.735102040816322,26.738259627777488,27.216571700432638,27.259269713693694,0.8259549151773639,0.7626465328025539,0.9394262178060938,0.8242262929326845,0
birdsu01w,8,26.802349408231763,26.48217519800713,26.93749744916482,27.0094605543322,0.08345645764497975,0.5424192355715367,0.5792120532792795,0.6198203276000931,0
birdsu01w,9,24.858120939530238,25.441389480140693,25.616785700397912,25.897809194347527,0.9882959531189076,1.1719342792899956,1.337151509535731,1.2679342768358854,0
birdsu01w,10,27.631468531468535,26.799464253887045,26.63364042923969,26.624127115933224,0.3113965771379942,0.4602537077434326,0.07580333681657189,0.41014163905007667,0
birdsu01w,11,28.08810644305639,27.95111506958003,27.305117968874804,27.36087343614804,,,,,0
bjorkan01w,11,0.0,0.0,0.0,0.0,,,,,0
bjorkte01w,5,0.0,0.0,0.0,0.0,-0.9740504565006479,-0.45293627409223053,0.5295021141143894,-0.24962460953593033,0
blackch01w,10,0.0,0.0,0.0,0.0,-1.2347158157359786,-1.1275890025745658,-1.129218458621321,-0.8800075263158542,0
blackde01w,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
blackde01w,2,18.96875,0.0,0.0,0.0,-0.47436024222672574,0.0,0.0,0.0,0
blackde01w,3,24.48394050802139,22.829383355614972,0.0,0.0,-1.0984052894964051,-1.0372102172084667,0.0,0.0,0
blackde01w,4,23.659375,23.906744652406417,22.968619652406417,0.0,1.512766460123682,1.6794319526766361,1.0779144151079965,0.0,0
blackde01w,5,9.8,13.9578125,16.894600601604278,16.38430982620321,-1.3734686184021934,-0.46328626842598924,-0.05807910732858439,0.27198903854347944,0
blodgci01w,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
blodgci01w,2,7.365,0.0,0.0,0.0,1.8297289154259144,0.0,0.0,0.0,0
blueni01w,7,0.0,0.0,0.0,0.0,0.526893091865688,0.9268755595042037,0.7305295297527563,0.6911323924862387,0
blueni01w,8,8.842592592592592,0.0,0.0,0.0,0.35823545307568777,0.25182893510796306,0.48996645894886315,0.38731324065932277,0
blueni01w,9,11.794074074074075,10.90862962962963,0.0,0.0,-0.1419115263978681,0.14233416881641414,-0.1647532143192324,-0.05206844031728361,0
blueni01w,10,12.262217194570134,12.121774258421315,11.437849338025808,0.0,-0.5942473057219624,-0.5425536475136329,-0.7781987699407301,-1.12675255269775,0
blueoc01w,4,0.0,0.0,0.0,0.0,0.7767876161177295,0.09955115611078226,0.05256511848202149,0.0,0
blueoc01w,5,2.8375,0.0,0.0,0.0,0.7552586545797267,1.0698682483473199,0.5773541477269879,0.046279514192800644,0
bobbish01w,9,0.0,0.0,0.0,0.0,1.066358486408923,0.931148914743766,1.1618498912159303,0.855585282737623,0
bobbish01w,10,13.094367050272565,0.0,0.0,0.0,2.3535759800953264,0.9073474320892837,0.9136431016947708,1.5217672654074808,0
bobbish01w,11,8.228520499108734,9.688274464457884,0.0,0.0,,,,,0
boddiwh01w,10,0.0,0.0,0.0,0.0,-0.8480237929450855,-0.3912976166567751,-0.014947490282465606,0.2774132703000312,0
boltoru01w,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
boltoru01w,2,24.534820089955026,0.0,0.0,0.0,1.8297289154259144,0.0,0.0,0.0,0
boltoru01w,3,17.060274790919955,19.302638380630476,0.0,0.0,0.6334531919826312,1.5262314982230365,0.0,0.0,0
boltoru01w,4,22.277571202531643,20.712382279048136,21.16383205653281,0.0,1.0135972874806174,0.968154723289522,1.9296711732718037,0.0,0
boltoru01w,5,13.17012987012987,15.902362269850402,16.68039125400842,17.166980963331344,0.3528329912842579,0.22271628153346584,0.9641006581472815,1.808186003211901,0
bondla01w,7,0.0,0.0,0.0,0.0,-0.8055206843374898,-0.5026139545698203,0.031711088511115496,0.44928664772411836,0
bondla01w,9,13.466753536857782,0.0,0.0,0.0,2.4296944032679897,1.7694274598469975,1.2953054903772196,0.8284646319461436,0
bonfisu01w,3,0.0,0.0,0.0,0.0,-1.2957891481510189,-0.9828458011863678,0.0,0.0,0
bonnede01w,10,0.0,0.0,0.0,0.0,1.369950782971466,0.9804982722249497,1.3266351101200138,1.009690115047668,0
bonnede01w,11,24.765404147270417,0.0,0.0,0.0,,,,,0
bowenli01w,8,0.0,0.0,0.0,0.0,-1.5455880111471902,-1.3539005520774814,-2.1571153489870727,-1.9117751232631328,0
boydca01w,2,0.0,0.0,0.0,0.0,-0.5483628620011674,0.0,0.0,0.0,0
braxtka01w,6,0.0,0.0,0.0,0.0,0.8552413525175456,1.2558937432628043,0.8078369056114258,0.17874450860565602,0
braxtka01w,7,15.043290043290046,0.0,0.0,0.0,0.8312171788248219,0.9316969112650746,1.4353482932162875,0.4209969058979791,0
braxtka01w,8,12.126532291238174,13.001559616853736,0.0,0.0,-0.17206093224470453,0.49327495792797627,0.839751378700691,1.3218652668672224,0
braxtka01w,9,16.732601235415235,15.350780552162115,15.01291831373708,0.0,-0.3501776055420186,0.44952410533048975,1.0042675559562242,1.151118663898007,0
braxtka01w,10,19.877589852008455,18.934093267030487,17.383881754876434,17.445254082872765,-0.31492906345347926,0.1394625435017924,0.5893770499636276,0.8883534171766786,0
braxtka01w,11,23.305774697938876,22.27731924415975,20.962684551655023,20.344828226407657,,,,,0
brazian01w,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
brazian01w,2,7.527551020408163,0.0,0.0,0.0,0.1505992759260199,0.0,0.0,0.0,0
brelaje01w,11,0.0,0.0,0.0,0.0,,,,,0
bristre01w,2,0.0,0.0,0.0,0.0,0.14775879787996762,0.0,0.0,0.0,0
brogami01w,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
brondsa01w,2,0.0,0.0,0.0,0.0,-0.47436024222672574,0.0,0.0,0.0,0
brondsa01w,3,22.800320769847634,0.0,0.0,0.0,-1.0984052894964051,-1.0372102172084667,0.0,0.0,0
brondsa01w,4,16.553283208020055,18.427394476568328,0.0,0.0,0.13287588014500182,0.14261040397842212,-0.47943009824960464,0.0,0
brownco01w,4,0.0,0.0,0.0,0.0,-0.323933809703592,-0.6519861625128566,-0.6220178519503579,0.0,0
brownco01w,5,13.07617886178862,0.0,0.0,0.0,1.2926779583373302,1.1169576954426403,0.09625653130097225,-0.7856201524044716,0
brownco01w,6,9.86054131054131,10.825232575915502,0.0,0.0,0.3113152155438072,0.5244617341167197,-0.0741091041260408,-0.9126274486585227,0
brownco01w,7,5.65,6.913162393162393,8.398398165520117,0.0,-1.3248011859247641,-0.9918249272242792,-0.8193053203297818,-1.0890942890206807,0
browned01w,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
browned01w,2,14.433928571428572,0.0,0.0,0.0,-0.5483628620011674,0.0,0.0,0.0,0
browned01w,3,18.21691810344828,17.082021243842366,0.0,0.0,-1.7113902750050276,-1.1781253467320547,0.0,0.0,0
browned01w,4,12.903871319520173,14.497785354698603,14.803796805080285,0.0,-2.566033441428965,-2.0511033870716333,-1.3959323432150248,0.0,0
browned01w,7,11.703250773993807,12.063436937651716,13.366170403542611,13.253523789537045,1.2462907034221147,1.2418947377612388,1.86997931061747,2.210625286737524,0
brownki01w,3,0.0,0.0,0.0,0.0,-0.8747445478274175,-0.9211242931704955,0.0,0.0,0
brownki01w,4,6.561904761904763,0.0,0.0,0.0,-1.4019301012690544,-1.238309410066814,-1.2816790346125464,0.0,0
brownki01w,5,8.42222222222222,7.864126984126983,0.0,0.0,0.9789959917789638,0.59097081525136,-0.05639041949093805,0.4256374746468155,0
brownki01w,6,11.823426573426572,10.803065268065264,9.750760905760904,0.0,-0.038377093929602424,-0.3315164011615171,-0.28069934623304854,0.11335854208907362,0
brownki01w,7,6.2,7.887027972027971,8.331472416472415,7.975380452880452,-1.9347723614958903,-2.2091740829244744,-1.5423938405271542,-1.4093532005666598,0
brownki01w,8,5.69375,5.845624999999999,7.071560314685314,7.0126112082362075,-1.438202570649306,-1.8199840081396483,-1.6161712857127508,-1.8340318434645118,0
brownki01w,9,12.556296296296296,10.497532407407405,9.226273148148149,9.813928305490805,1.066358486408923,0.931148914743766,1.1618498912159303,0.855585282737623,0
brownki01w,10,13.149143835616439,12.971289573820396,11.480210806697107,11.187708491882294,-1.2347158157359786,-1.1275890025745658,-1.129218458621321,-0.8800075263158542,0
brownru01w,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
brownru01w,2,21.29992869875223,0.0,0.0,0.0,0.24095251484291982,0.0,0.0,0.0,0
brownru01w,3,23.20948717948718,22.636619635266694,0.0,0.0,-0.7111179787551453,-0.05461371562546459,0.0,0.0,0
brownru01w,4,12.69642857142857,15.85034615384615,17.571046179310883,0.0,0.5028567059410155,0.9956492374336079,0.43897354647670334,0.0,0
brumfma01w,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
brumfma01w,2,12.434715346534654,0.0,0.0,0.0,-0.47436024222672574,0.0,0.0,0.0,0
brumfma01w,4,7.796296296296296,9.187822011367803,0.0,0.0,0.5028567059410155,0.9956492374336079,0.43897354647670334,0.0,0
brungje01w,5,0.0,0.0,0.0,0.0,-1.3734686184021934,-0.46328626842598924,-0.05807910732858439,0.27198903854347944,0
brungje01w,6,7.017514124293784,0.0,0.0,0.0,0.7557057137033777,-0.05425713842030628,0.31916041129093126,0.1725379662637091,0
brungje01w,7,1.7944444444444445,3.3613653483992465,0.0,0.0,-0.05082166072372254,0.21187820751381722,-0.12579874211498454,0.20383994611666398,0
brunsre01w,5,0.0,0.0,0.0,0.0,0.3528329912842579,0.22271628153346584,0.9641006581472815,1.808186003211901,0
brunsre01w,6,14.88781512605042,0.0,0.0,0.0,-0.7928689640224997,-0.7531453984543381,-0.6619137309244432,-0.29943655650153445,0
brunsre01w,7,20.2506456241033,18.641796474687435,0.0,0.0,1.7288575232514338,1.4333310578289795,0.34246739445480406,0.13599381586274623,0
brunsre01w,8,19.30490196078431,19.588625059780007,18.70520769283323,0.0,0.4803908509242944,0.7302710211761201,0.5602210409679659,-0.03823464920387665,0
brunsre01w,9,30.367907260524706,27.049005670602586,25.025553343318307,24.53655747667897,-0.87940087890479,-0.0674451418103015,0.253334442505625,0.35213141237086903,0
brunsre01w,10,26.603333333333335,27.732705511490746,26.273019236980943,25.81444333832582,-0.8480237929450855,-0.3912976166567751,-0.014947490282465606,0.2774132703000312,0
brunsre01w,11,28.362745098039213,27.83492156862745,28.23595400112455,27.317882167510078,,,,,0
bullevi01w,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bullevi01w,2,29.695195578231292,0.0,0.0,0.0,-0.7426589952505435,0.0,0.0,0.0,0
bullevi01w,3,28.469208916083918,28.837004914728126,0.0,0.0,-0.8747445478274175,-0.9211242931704955,0.0,0.0,0
burgean01w,2,0.0,0.0,0.0,0.0,-0.7426589952505435,0.0,0.0,0.0,0
burgean01w,3,13.307526881720428,0.0,0.0,0.0,-0.8747445478274175,-0.9211242931704955,0.0,0.0,0
